Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
ADBL,9/25/2022,310,310,300,304,-0.33%,13739,4151161.6,-0.003278689,-0.003284075,307.02,315.865,311.4853748,316.127669,61.34453782,-4.64229422,-3.321668503,8.264285714,315.865,6.093074153,328.0511483,303.6788517,4577286
ADBL,9/27/2022,305,310,304,306.1,0.69%,10558,3237843.2,0.006907895,0.006884145,305.44,315.065,310.6568556,315.3848787,56.58914729,-4.728023124,-3.602939427,8.442857143,315.065,6.278893215,327.6227864,302.5072136,4587844
ADBL,9/28/2022,305,311,305,310.5,1.44%,8119,2515160.5,0.014374387,0.014272055,306.52,314.555,310.632724,315.0230359,61.37931034,-4.390311889,-3.760413919,8.642857143,314.555,6.210981362,326.9769627,302.1330373,4595963
ADBL,9/29/2022,310.6,316,305,316,1.77%,9610,3002242,0.017713366,0.017558312,308.32,314.305,311.4584588,315.0954036,54.83870968,-3.636944831,-3.735720102,9.214285714,314.305,6.036073576,326.3771472,302.2328528,4605573
ADBL,10/9/2022,316,321,315,320.5,1.42%,15873,5035698.1,0.014240506,0.014140063,311.42,314.33,312.8494651,315.4957441,58.33333333,-2.646278961,-3.517831873,9.121428571,314.33,6.061882633,326.4537653,302.2062347,4621446
ADBL,10/10/2022,324.9,324.9,315,316,-1.40%,13000,4126303.1,-0.014040562,-0.014140063,313.82,314.08,313.3341628,315.5330964,56.34920635,-2.198933576,-3.254052214,8.785714286,314.08,5.87246922,325.8249384,302.3350616,4608446
ADBL,10/11/2022,316,316,310,316,0.00%,4458,1392319.6,0,0,315.8,313.81,313.7442916,315.5676818,47.65100671,-1.823390228,-2.967919817,8.642857143,313.81,5.637646019,325.085292,302.534708,4608446
ADBL,10/12/2022,316,319.8,310,317,0.32%,24496,7724142.8,0.003164557,0.00315956,317.1,313.61,314.2451698,315.6737795,46.40522876,-1.428609654,-2.660057784,8.878571429,313.61,5.436513976,324.483028,302.736972,4632942
ADBL,10/13/2022,317,321,310,315.9,1.31%,44417,13849857.2,-0.003470032,-0.003476066,317.08,313.415,314.4997591,315.6905365,47.97297297,-1.19077747,-2.366201721,8.95,313.415,5.270201734,323.9554035,302.8745965,4588525
ADBL,10/16/2022,314,317,313.1,316,0.03%,12032,3791791.4,0.000316556,0.000316506,316.18,313.265,314.7305654,315.7134598,44.60431655,-0.982894392,-2.089540255,8.728571429,313.265,5.144058913,323.5531178,302.9768822,4600557
ADBL,10/17/2022,315,321,313,313.5,-0.79%,16317,5164517.9,-0.007911392,-0.007942854,315.68,313.24,314.5412476,315.5494998,44.20289855,-1.008252158,-1.873282636,8.492857143,313.24,5.141513191,323.5230264,302.9569736,4584240
ADBL,10/19/2022,314,315,311.4,313,-0.16%,11518,3606102.5,-0.001594896,-0.00159617,315.08,313.19,314.3041326,315.3606479,39.53488372,-1.05651534,-1.709929177,7.964285714,313.19,5.138594934,323.4671899,302.9128101,4572722
ADBL,10/20/2022,313,317,310,316,0.96%,12755,3991532.1,0.009584665,0.009539023,314.88,313.18,314.5650353,315.4080073,35.66433566,-0.842972075,-1.536537756,7.685714286,313.18,5.132620137,323.4452403,302.9147597,4585477
ADBL,10/23/2022,320,320,312,317.9,0.60%,17351,5480341.7,0.006012658,0.005994654,315.28,313.025,315.0781068,315.5925994,37.77777778,-0.514492627,-1.332128731,7.585714286,313.025,4.9267129,322.8784258,303.1715742,4602828
ADBL,10/31/2022,319,323,312,317.5,-0.13%,13157,4153072.6,-0.001258257,-0.00125905,315.58,313.1,315.4507057,315.7338883,44.52554745,-0.283182602,-1.122339505,7.657142857,313.1,4.985452521,323.070905,303.129095,4589671
ADBL,11/1/2022,317.5,325,313.5,324,2.05%,35973,11517735,0.020472441,0.020265697,317.68,313.55,316.7659818,316.3461929,50.80645161,0.419788872,-0.81391383,8.05,313.55,5.541185509,324.632371,302.467629,4625644
ADBL,11/2/2022,324.1,329,322,324,0.00%,19128,6213082.5,0,0,319.88,314.05,317.8789077,316.9131416,36.36363636,0.965766079,-0.457977848,8.121428571,314.05,6.014850044,326.0797001,302.0202999,4625644
ADBL,11/3/2022,324,326,318,319,-1.54%,12711,4061403.7,-0.015432099,-0.015552413,320.48,314.745,318.0513834,317.0677237,33.61344538,0.983659719,-0.169650334,7.907142857,314.745,5.722207432,326.1894149,303.3005851,4612933
ADBL,11/6/2022,319,323,313,322,0.94%,16955,5399213.9,0.009404389,0.009360443,321.3,315.495,318.6588629,317.4330775,26.4957265,1.225785395,0.109436811,8.192857143,315.495,5.636019032,326.7670381,304.2229619,4629888
ADBL,11/7/2022,325,325,319,321,-0.31%,24381,7836657.7,-0.00310559,-0.003110422,322,316.295,319.0190378,317.697294,12.5,1.321743854,0.35189822,7.914285714,316.295,5.18545283,326.6659057,305.9240943,4605507
ADBL,11/8/2022,320,322,318,321,0.00%,9278,2971665.9,0,0,321.4,317.145,319.3238012,317.9419389,23.25581395,1.381862375,0.557891051,7.771428571,317.145,4.397424485,325.939849,308.350151,4605507
ADBL,11/9/2022,320,324.9,316,316.5,-1.40%,15234,4857122.9,-0.014018692,-0.014117882,319.9,317.665,318.8893703,317.8351286,24.3902439,1.054241702,0.657161181,7.707142857,317.665,3.557242427,324.7794849,310.5505151,4590273
ADBL,11/10/2022,322.8,322.8,311.8,314,-0.79%,15742,4950794.2,-0.007898894,-0.007930256,318.9,317.84,318.1371595,317.551045,26.31578947,0.586114489,0.642951843,7.707142857,317.84,3.259867611,324.3597352,311.3202648,4574531
ADBL,11/13/2022,314,316,311.1,311.7,-0.73%,11950,3751319.9,-0.007324841,-0.007351799,316.84,317.625,317.1468272,317.1176342,24.3902439,0.029193003,0.520200075,7.778571429,317.625,3.519102009,324.663204,310.586796,4562581
ADBL,11/14/2022,310.1,314.4,310,311,-0.22%,15187,4720438,-0.002245749,-0.002248275,314.84,317.15,316.2011615,316.6644761,20.43010753,-0.463314634,0.323497133,7.521428571,317.15,3.744539885,324.6390798,309.6609202,4547394
ADBL,11/15/2022,317.2,323.5,312,315,1.29%,8337,2617873.5,0.012861736,0.012779727,313.64,317.1,316.0163674,316.5411816,29.80769231,-0.524814183,0.15383487,8.157142857,317.1,3.767310921,324.6346218,309.5653782,4555731
ADBL,11/16/2022,317,317,314,314.5,-0.16%,13463,4234374.8,-0.001587302,-0.001588563,313.24,317.025,315.7830801,316.389983,38.04347826,-0.606902842,0.001687327,7.871428571,317.025,3.805103913,324.6352078,309.4147922,4542268
ADBL,11/17/2022,315,320,315,319.5,1.59%,17607,5598034.6,0.015898251,0.015773198,314.34,317.15,316.354914,316.6203546,44.79166667,-0.265440648,-0.051738268,7.692857143,317.15,3.845092566,324.8401851,309.4598149,4559875
ADBL,11/22/2022,320,322,316,319,-0.16%,8935,2853490.7,-0.001564945,-0.001566171,315.8,317.305,316.7618503,316.7966246,41.11111111,-0.034774363,-0.048345487,7.335714286,317.305,3.854522293,325.0140446,309.5959554,4550940
ADBL,11/23/2022,320,320,316.1,317,-0.63%,9236,2936074.7,-0.006269592,-0.006289329,317,317.355,316.7984887,316.8116895,38.46153846,-0.013200785,-0.041316546,6.792857143,317.355,3.843172346,325.0413447,309.6686553,4541704
ADBL,11/24/2022,317,319.9,315,319,0.63%,6331,2008843.3,0.006309148,0.006289329,317.8,317.63,317.1371827,316.9737866,35.71428571,0.163396187,-0.000374,6.642857143,317.63,3.74841721,325.1268344,310.1331656,4548035
ADBL,11/27/2022,325,325.3,316,316.5,-0.78%,25216,7999086.3,-0.007836991,-0.007867861,318.2,317.805,317.0391546,316.9386913,37.23404255,0.100463373,0.019793475,6.735714286,317.805,3.599630829,325.0042617,310.6057383,4522819
ADBL,11/28/2022,315,320,312.1,312.1,-1.39%,30870,9736715.1,-0.013902054,-0.013999592,316.72,317.61,316.2792847,316.5802697,39.3258427,-0.300984995,-0.044362219,6.585714286,317.61,3.802478416,325.2149568,310.0050432,4491949
ADBL,11/29/2022,312,317.9,311.7,314.3,0.70%,12352,3892511.1,0.007049023,0.007024295,315.78,317.43,315.9747793,316.4113608,31.53153153,-0.436581466,-0.122806069,6.6,317.43,3.872589233,325.1751785,309.6848215,4504301
ADBL,11/30/2022,314.4,319.5,314,317,0.86%,7447,2355373.8,0.008590519,0.00855383,315.78,317.405,316.1325056,316.4549637,36.66666667,-0.322458114,-0.162736478,6.707142857,317.405,3.873727295,325.1524546,309.6575454,4511748
ADBL,12/1/2022,322,322,315,318,0.32%,9580,3033970.7,0.003154574,0.003149609,315.58,317.105,316.4198124,316.5694108,37.93103448,-0.149598416,-0.160108865,6.571428571,317.105,3.555348084,324.2156962,309.9943038,4521328
ADBL,12/4/2022,320,320,314,317,-0.31%,25605,8074994.3,-0.003144654,-0.003149609,315.68,316.755,316.5090721,316.6013063,48.92086331,-0.092234283,-0.146533949,6.214285714,316.755,3.163854245,323.0827085,310.4272915,4495723
ADBL,12/5/2022,316.1,316.1,313,315,-0.63%,11332,3561034.4,-0.006309148,-0.006329135,316.26,316.555,316.2769071,316.4826911,63.68715084,-0.20578393,-0.158383945,6.15,316.555,3.140813673,322.8366273,310.2733727,4484391
ADBL,12/6/2022,312,315.4,311.1,311.7,-1.05%,16382,5113726.4,-0.01047619,-0.010531452,315.74,316.04,315.5727676,316.1284176,64.40677966,-0.555650077,-0.237837171,6.142857143,316.04,3.043958641,322.1279173,309.9520827,4468009
ADBL,12/7/2022,312,315,308,309,-0.87%,25574,7938888.2,-0.008662175,-0.00869991,314.14,315.44,314.5615726,315.6003867,57.62711864,-1.03881415,-0.398032567,5.75,315.44,3.193809802,321.8276196,309.0523804,4442435
ADBL,12/11/2022,308,309,305.2,307.5,-0.49%,9650,2965321.1,-0.004854369,-0.00486619,312.04,314.765,313.4751768,315.0003581,54.74860335,-1.525181284,-0.623462311,5.807142857,314.765,3.378145707,321.5212914,308.0087086,4432785
ADBL,12/12/2022,307,313,307,310,0.81%,9970,3092390.1,0.008130081,0.00809721,310.64,314.44,312.9405342,314.6299612,50,-1.689426971,-0.836655243,5.842857143,314.44,3.512444043,321.4648881,307.4151119,4442755
ADBL,12/13/2022,310,314.7,310,312.5,0.81%,6355,1979263.7,0.008064516,0.008032172,310.14,314.365,312.8727597,314.4721863,50.27624309,-1.599426562,-0.989209507,5.75,314.365,3.53825336,321.4415067,307.2884933,4449110
ADBL,12/14/2022,315,315,311,311.1,-0.45%,156925,48829366.9,-0.00448,-0.004490065,310.02,314.335,312.6000274,314.2223947,49.45652174,-1.622367249,-1.115841055,5.757142857,314.335,3.564484904,321.4639698,307.2060302,4292185
ADBL,12/15/2022,312,313,309,310,-0.35%,14709,4574270.9,-0.003535841,-0.003542106,310.22,314.285,312.2000232,313.9096247,51.41242938,-1.709601494,-1.234593143,5.692857143,314.285,3.620304581,321.5256092,307.0443908,4277476
ADBL,12/18/2022,316.2,316.2,302.1,306,-1.29%,201937,62511436,-0.012903226,-0.012987196,309.92,313.835,311.2461735,313.3237266,51.41242938,-2.077553093,-1.403185133,6.035714286,313.835,4.05946263,321.9539253,305.7160747,4075539
ADBL,12/19/2022,306,311,305,307,0.33%,8067,2468445.6,0.003267974,0.003262646,309.32,313.46,310.592916,312.8553024,53.33333333,-2.262386362,-1.575025379,5.9,313.46,4.332059192,322.1241184,304.7958816,4083606
ADBL,12/20/2022,309,310,305,305.2,-0.59%,13973,4283374.2,-0.005863192,-0.005880448,307.86,312.745,309.7632366,312.288243,69.35483871,-2.525006315,-1.765021566,5.814285714,312.745,4.460879663,321.6667593,303.8232407,4069633
ADBL,12/21/2022,302.79,308.7,301.1,307.7,0.82%,31483,9644399.4,0.00819135,0.008157983,307.18,312.18,309.4458156,311.9483731,54.06698565,-2.502557489,-1.912528751,5.964285714,312.18,4.340943385,320.8618868,303.4981132,4101116
ADBL,12/22/2022,310,310,302,306.9,-0.26%,15590,4769139,-0.002599935,-0.002603321,306.56,311.675,309.0541517,311.5744195,49.77973568,-2.520267867,-2.034076574,6.035714286,311.675,4.338187227,320.3513745,302.9986255,4085526
ADBL,12/26/2022,310,315,308.7,315,2.64%,21883,6841894.7,0.026392962,0.026050677,308.36,311.475,309.9688976,311.8281662,42.58373206,-1.859268672,-1.999114993,6.185714286,311.475,4.066406017,319.607812,303.342188,4107409
ADBL,12/27/2022,321,325,320,323.3,2.63%,51610,16664375.5,0.026349206,0.026008046,311.62,311.815,312.0198364,312.6779317,25.74850299,-0.6580953,-1.730911055,6.614285714,311.815,4.737562664,321.2901253,302.3398747,4159019
ADBL,12/28/2022,323,323,317.2,322.4,-0.28%,19569,6281694.4,-0.002783792,-0.002787674,315.06,312.33,313.6167847,313.3980849,25.5952381,0.218699738,-1.340988896,6.742857143,312.33,5.296980272,322.9239605,301.7360395,4139450
ADBL,12/29/2022,325,328.8,318.6,328,1.74%,25822,8386281.9,0.017369727,0.017220598,319.12,313.015,315.829587,314.4797083,26.875,1.349878759,-0.802815365,6.971428571,313.015,6.346924245,325.7088485,300.3211515,4165272
ADBL,1/1/2023,334.5,336.6,325,326,-0.61%,39484,13009745,-0.006097561,-0.006116227,322.94,313.465,317.3942659,315.3330632,38.67403315,2.061202736,-0.230011745,7.528571429,313.465,6.9360443,327.3370886,299.5929114,4125788
ADBL,1/2/2023,326,329.5,319.5,326,0.00%,25571,8341448.9,0,0,325.14,313.865,318.718225,316.1232067,35.1758794,2.595018356,0.334994275,7.814285714,313.865,7.424800192,328.7146004,299.0153996,4125788
ADBL,1/3/2023,332,332.5,326,329,0.92%,42776,14056834.4,0.009202454,0.009160369,326.28,314.465,320.3000366,317.0770432,27.65957447,3.222993348,0.91259409,7.942857143,314.465,8.141723275,330.7484466,298.1815534,4168564
ADBL,1/4/2023,332,335,329,334.5,1.67%,47144,15643352.9,0.016717325,0.016579129,328.7,315.44,322.4846463,318.3676326,28.38427948,4.117013716,1.553478015,8.085714286,315.44,9.295069434,334.0301389,296.8498611,4215708
ADBL,1/5/2023,340,342,333.5,342,2.24%,53538,18065349.5,0.022421525,0.022173857,331.5,316.955,325.4870084,320.1181783,28.88888889,5.368830088,2.316548429,8.407142857,316.955,10.97151695,338.8980339,295.0119661,4269246
ADBL,1/8/2023,346.8,346.8,338.2,340,-0.58%,92031,31354479.1,-0.005847953,-0.005865119,334.3,318.505,327.7197764,321.5909059,28.88888889,6.128870492,3.079012842,8.014285714,318.505,11.93590228,342.3768046,294.6331954,4177215
ADBL,1/9/2023,340,349,335.2,346,1.76%,105273,35851888.9,0.017647059,0.017493157,338.3,320.43,330.5321185,323.3989869,27.02702703,7.133131544,3.889836582,8.571428571,320.43,13.11407841,346.6581568,294.2018432,4282488
ADBL,1/10/2023,340,355.8,330,340,-1.73%,248684,85036229.1,-0.01734104,-0.017493157,340.5,321.93,331.9887156,324.6286916,11.53846154,7.360024031,4.583874072,10.05714286,321.93,13.56621578,349.0624316,294.7975684,4033804
ADBL,1/12/2023,340,349.4,330,330.2,-2.88%,67648,22710315.7,-0.028823529,-0.029247086,339.64,322.815,331.7135286,325.0413811,13.63636364,6.672147501,5.001528758,10.9,322.815,13.49581904,349.8066381,295.8233619,3966156
ADBL,1/17/2023,329,331,325,328,-0.67%,62496,20427991,-0.006662629,-0.006684923,336.84,323.66,331.1422165,325.2605381,21.53846154,5.881678453,5.177558697,10.75714286,323.66,13.25055709,350.1611142,297.1588858,3903660
ADBL,1/18/2023,328,331,323.4,324,-1.22%,40481,13204379.9,-0.012195122,-0.012270093,333.64,324.36,330.043414,325.1671649,21.10552764,4.876249103,5.117296778,10.72142857,324.36,12.85483321,350.0696664,298.6503336,3863179
ADBL,1/19/2023,324,328,322.1,324,0.00%,37215,12068029.4,0,0,329.24,325.26,329.113658,325.0807082,23.5,4.032949764,4.900427375,10.42857143,325.26,12.1103001,349.4806002,301.0393998,3863179
ADBL,1/23/2023,317.6,320,308,312.1,-3.67%,126466,39777772.9,-0.036728395,-0.037419867,323.66,325.515,326.4961721,324.1191743,23.97959184,2.376997864,4.395741473,11.13571429,325.515,11.75402619,349.0230524,302.0069476,3736713
ADBL,1/24/2023,312,318,306.1,308,-1.31%,79173,24373733.1,-0.013136815,-0.013223866,319.22,325.655,323.6506072,322.9251614,27.13567839,0.725445829,3.661682344,11.25714286,325.655,11.5135378,348.6820756,302.6279244,3657540
ADBL,1/25/2023,313,314,308.5,311.2,1.04%,34199,10645495.8,0.01038961,0.010336009,315.86,325.83,321.7351292,322.0566309,14.91712707,-0.321501729,2.86504553,10.85714286,325.83,11.24984678,348.3296936,303.3303064,3691739
ADBL,1/26/2023,315,315,308,308,-1.03%,31528,9756988.3,-0.010282776,-0.010336009,312.66,325.885,319.6220324,321.015399,16.26506024,-1.393366605,2.013363103,10.64285714,325.885,11.1547146,348.1944292,303.5755708,3660211
ADBL,1/29/2023,308,310,305.1,305.1,-0.94%,37956,11672254.4,-0.009415584,-0.009460191,308.88,325.39,317.3878735,319.8364805,20.14925373,-2.448606988,1.120969085,10.52857143,325.39,11.86050057,349.1110011,301.6689989,3622255
ADBL,1/30/2023,305.5,308,302.5,302.7,-0.79%,66765,20320457.9,-0.007866273,-0.007897376,307,324.36,315.1282007,318.5671116,18.12080537,-3.438910912,0.208993085,10.49285714,324.36,12.90044471,350.1608894,298.5591106,3555490
ADBL,1/31/2023,302,308,300.1,301,-0.56%,32832,9891840.5,-0.005616122,-0.005631951,305.6,323.29,312.9546314,317.2658441,18.24324324,-4.311212723,-0.695048076,10.45,323.29,13.91885885,351.1277177,295.4522823,3522658
ADBL,2/1/2023,307,307,299,300,-0.33%,45514,13666086.9,-0.003322259,-0.00332779,303.36,321.89,310.9616111,315.9868927,18.36734694,-5.025281518,-1.561094765,10.40714286,321.89,14.80042318,351.4908464,292.2891536,3477144
ADBL,2/2/2023,300,304,298.4,298.5,-0.50%,32404,9709012.4,-0.005,-0.005012542,301.46,320.515,309.0444402,314.6915673,17.76315789,-5.647127081,-2.378301228,9.821428571,320.515,15.65144268,351.8178854,289.2121146,3444740
ADBL,2/5/2023,304.4,304.4,297.5,298,-0.17%,34791,10413392.3,-0.001675042,-0.001676446,300.04,319.115,307.3452956,313.4551549,24.10714286,-6.109859335,-3.124612849,8.471428571,319.115,16.37074653,351.8564931,286.3735069,3409949
ADBL,2/6/2023,300,300,297,298,0.00%,21360,6363027.5,0,0,299.1,317.565,305.9075578,312.3103286,20.14925373,-6.402770825,-3.780244444,7.3,317.565,16.84621697,351.2574339,283.8725661,3409949
ADBL,2/7/2023,300,305.9,299,304.4,2.15%,41141,12433526,0.02147651,0.021249139,299.78,316.06,305.6756258,311.7243783,19.54887218,-6.048752523,-4.23394606,7.435714286,316.06,16.59633441,349.2526688,282.8673312,3451090
ADBL,2/8/2023,308,312.2,305.3,307,0.85%,66790,20613478.9,0.008541393,0.008505122,301.18,314.31,305.8793757,311.3744244,20.63492063,-5.495048697,-4.486166588,7.45,314.31,15.52803577,345.3660715,283.2539285,3517880
ADBL,2/9/2023,306,309.9,305,308,0.33%,29687,9127165.5,0.003257329,0.003252035,303.08,312.71,306.2056256,311.124467,14.18918919,-4.918841441,-4.572701558,7.378571429,312.71,14.34521376,341.4004275,284.0195725,3547567
ADBL,2/12/2023,312,312,300,300.2,-2.53%,28593,8652037.6,-0.025324675,-0.025650864,303.52,310.42,305.2816832,310.3152472,42.02898551,-5.033564059,-4.664874058,7.092857143,310.42,12.25456306,334.9291261,285.9108739,3518974
ADBL,2/14/2023,300,302,298,298.5,-0.57%,22019,6591888.4,-0.005662891,-0.005678986,303.62,308.345,304.2383473,309.4400437,40,-5.201696434,-4.772238533,6.528571429,308.345,10.34741132,329.0398226,287.6501774,3496955
ADBL,2/15/2023,300,300,296,296.1,-0.80%,37344,11092721.3,-0.008040201,-0.008072698,301.96,306.64,302.9862939,308.4518924,40.20100503,-5.465598477,-4.910910522,6.385714286,306.64,9.314583924,325.2691678,288.0108322,3459611
ADBL,2/16/2023,290.2,298,290.2,295,-0.37%,23137,6837342.5,-0.003714961,-0.003721879,299.56,304.99,301.7576333,307.4554559,48.55769231,-5.697822603,-5.068292938,6.442857143,304.99,8.186182196,321.3623644,288.6176356,3436474
ADBL,2/20/2023,292,297,291.1,293,-0.68%,25304,7406993.1,-0.006779661,-0.006802747,296.56,303.44,300.4103051,306.3846814,54.62962963,-5.97437629,-5.249509609,6.514285714,303.44,7.282235053,318.0044701,288.8755299,3411170
ADBL,2/22/2023,293,302,293,294,0.34%,26153,7710363.8,0.003412969,0.003407158,295.32,301.94,299.4241043,305.4672976,64.3776824,-6.043193267,-5.40824634,6.764285714,301.94,5.753662449,313.4473249,290.4326751,3437323
ADBL,2/23/2023,296,296,289,289.1,-1.67%,41640,12091990.1,-0.016666667,-0.016807118,293.44,300.79,297.8357806,304.2549052,72.37762238,-6.419124593,-5.610421991,6.7,300.79,5.912422248,312.6148445,288.9651555,3395683
ADBL,2/26/2023,290,290,280,286,-1.07%,32146,9093044.6,-0.010722933,-0.010780838,291.42,299.69,296.0148912,302.90269,75.24752475,-6.887798713,-5.865897335,6.842857143,299.69,6.516125746,312.7222515,286.6577485,3363537
ADBL,2/27/2023,286.7,292,283,285,-0.35%,23893,6827199,-0.003496503,-0.003502631,289.42,298.38,294.3202926,301.5765648,77.77777778,-7.256272184,-6.143972305,7.085714286,298.38,6.7110749,311.8021498,284.9578502,3339644
ADBL,2/28/2023,290,290,284,285,0.00%,18954,5406306.8,0,0,287.82,297.23,292.8864014,300.3486711,80,-7.462269665,-6.407631777,7.021428571,297.23,6.942477944,311.1149559,283.3450441,3339644
ADBL,3/1/2023,289.4,289.4,281,282,-1.05%,18727,5281953.1,-0.010526316,-0.010582109,285.42,296.075,291.2115704,298.9895103,85.71428571,-7.777939832,-6.681693388,7.407142857,296.075,7.46605476,311.0071095,281.1428905,3320917
ADBL,3/2/2023,280.2,281.1,278.6,279.3,-0.96%,17392,4865932.9,-0.009574468,-0.009620598,283.46,294.905,289.3790211,297.531028,83.50877193,-8.152006888,-6.975756088,7.085714286,294.905,8.17322168,311.2514434,278.5585566,3303525
ADBL,3/5/2023,284.7,284.8,281.3,283.9,1.65%,37017,10457455.1,0.016469746,0.016335591,283.04,294.05,288.5360948,296.5213222,84.39716312,-7.985227437,-7.177650358,6.921428571,294.05,8.393512532,310.8370251,277.2629749,3340542
ADBL,3/7/2023,285,291,282,291,2.50%,34653,9957479.3,0.025008806,0.024701204,284.24,293.6,288.9151571,296.1123354,94.33333333,-7.197178267,-7.18155594,7.214285714,293.6,8.298446272,310.1968925,277.0031075,3375195
ADBL,3/9/2023,293,303,291.4,302,3.78%,45885,13584479.6,0.037800687,0.03710375,287.64,293.775,290.9282099,296.5484587,92.73504274,-5.620248823,-6.869294516,7.214285714,293.775,8.442865253,310.6607305,276.8892695,3421080
ADBL,3/12/2023,305,307.7,296.1,298.5,-1.16%,44726,13367084,-0.011589404,-0.011657085,290.94,293.8,292.0931007,296.6930173,92.85714286,-4.599916651,-6.415418943,7.757142857,293.8,8.456763099,310.7135262,276.8864738,3376354
ADBL,3/13/2023,299,300.8,294.5,299,0.17%,69587,20616616.3,0.001675042,0.001673641,294.88,293.85,293.1557006,296.8639049,93.6440678,-3.708204361,-5.873976027,7.921428571,293.85,8.485808587,310.8216172,276.8783828,3445941
ADBL,3/14/2023,299,299,279,281.7,-3.90%,36492,10300324.1,-0.057859532,-0.059600899,294.44,292.715,291.3932851,295.7406527,90.90909091,-4.347367616,-5.568654345,8.792857143,292.715,8.518479911,309.7519598,275.6780402,3409449
ADBL,3/15/2023,282,282.9,271.1,272,-3.44%,35903,9872955.8,-0.034433795,-0.035040609,290.64,290.965,288.4097028,293.9820858,88.83495146,-5.572383071,-5.56940009,9.214285714,290.965,9.010302583,308.9856052,272.9443948,3373546
ADBL,3/16/2023,268,268.5,259.1,261.5,-3.86%,59597,15626041.3,-0.038602941,-0.039367783,282.54,288.64,284.2697485,291.5760054,84.83146067,-7.306256912,-5.916771454,9.492857143,288.64,10.29156016,309.2231203,268.0568797,3313949
ADBL,3/19/2023,264.5,264.5,258,258.2,-1.26%,21040,5460177.1,-0.012619503,-0.012699805,274.48,286.54,280.259018,289.1037087,77.68595041,-8.844690753,-6.502355314,9.457142857,286.54,11.95863044,310.4572609,262.6227391,3292909
ADBL,3/20/2023,258.2,262.8,256.1,258,-0.08%,13799,3565015.9,-0.000774593,-0.000774893,266.28,284.515,276.8345537,286.7997303,74.52830189,-9.965176632,-7.194919578,9.221428571,284.515,13.19219366,310.8993873,258.1306127,3279110
ADBL,3/22/2023,263.1,263.1,256.1,256.5,-0.58%,20447,5276028.6,-0.005813953,-0.00583092,261.24,282.535,273.7061608,284.5553058,80.43478261,-10.84914504,-7.92576467,9.078571429,282.535,14.28813549,311.111271,253.958729,3258663
ADBL,3/23/2023,254,257,252,254,-0.97%,17649,4487409.4,-0.009746589,-0.009794398,257.64,280.485,270.6744437,282.2919498,76.37795276,-11.61750609,-8.664112955,9.007142857,280.485,15.31027433,311.1055487,249.8644513,3241014
ADBL,3/26/2023,254,254,247,248,-2.36%,30751,7643212.4,-0.023622047,-0.023905521,254.94,278.235,267.1860678,279.7518054,80.15267176,-12.56573762,-9.444437888,8.907142857,278.235,16.62446754,311.4839351,244.9860649,3210263
ADBL,3/27/2023,248,250,242,244.9,-1.25%,39301,9581545,-0.0125,-0.012578782,252.28,275.78,263.757442,277.1701902,84.44444444,-13.41274822,-10.23809995,9.235714286,275.78,17.76044096,311.3008819,240.2591181,3170962
ADBL,3/28/2023,244,248.5,243.1,247.3,0.98%,20785,5140169.7,0.009799918,0.009752211,250.14,273.69,261.2255278,274.9575835,82.60869565,-13.73205569,-10.9368911,9.228571429,273.69,18.55228458,310.7945692,236.5854308,3191747
ADBL,3/29/2023,245,249.8,244,246,-0.53%,10613,2606354.2,-0.005256773,-0.005270639,248.04,271.69,258.8831389,272.8125773,69.6969697,-13.9294384,-11.53540056,9,271.69,19.29652,310.28304,233.09696,3181134
ADBL,3/30/2023,244,248.7,244,244.5,-0.61%,12174,2990079.3,-0.006097561,-0.006116227,246.14,269.665,256.6703483,270.7153494,70,-14.04500105,-12.03732066,8.478571429,269.665,19.94055046,309.5461009,229.7838991,3168960
ADBL,4/2/2023,244.5,249.3,241,242,-1.02%,14559,3550577.2,-0.010224949,-0.010277583,244.94,267.515,254.4133717,268.5882865,59.45945946,-14.1749148,-12.46483949,8.242857143,267.515,20.51010726,308.5352145,226.4947855,3154401
ADBL,4/3/2023,240,242,238,240,-0.83%,13807,3307962.9,-0.008264463,-0.008298803,243.96,265.415,252.1959299,266.4706356,64.54545455,-14.27470575,-12.82681274,8.078571429,265.415,21.09088791,307.5967758,223.2332242,3140594
ADBL,4/4/2023,237,239.9,236,239.9,-0.04%,20737,4937997.4,-0.000416667,-0.000416753,242.48,263.445,250.3042483,264.5024404,70.68965517,-14.19819203,-13.1010886,6.935714286,263.445,21.5605506,306.5661012,220.3238988,3119857
ADBL,4/5/2023,241,241,237,240,0.04%,16295,3894263.1,0.00041684,0.000416753,241.28,261.25,248.7189794,262.6874448,68.90756303,-13.96846543,-13.27456396,6.378571429,261.25,21.6031065,304.456213,218.043787,3136152
ADBL,4/6/2023,244,244,238.2,239,-0.42%,12283,2947758.3,-0.004166667,-0.004175371,240.18,258.65,247.2237518,260.9328193,74.21875,-13.70906748,-13.36146467,5.871428571,258.65,20.95357023,300.5571405,216.7428595,3123869
ADBL,4/9/2023,239,239,234,234,-2.09%,18981,4466257.6,-0.020920502,-0.021142437,238.58,255.25,245.1893284,258.9377956,74.80916031,-13.74846718,-13.43886517,5.764285714,255.25,18.97254249,293.195085,217.304915,3104888
